708,273,38,68
705,270,38,68
692,267,38,68
689,264,38,68
681,266,38,68
673,263,38,68
670,265,38,68
662,262,38,68
654,259,38,68
641,256,38,68
637,257,38,68
631,256,38,68
628,253,38,68
620,250,38,68
612,247,38,68
608,248,38,68
595,245,38,68
592,242,38,68
584,244,38,68
580,245,38,68
577,242,38,68
574,239,38,68
566,236,38,68
563,233,38,68
560,235,38,68
552,232,38,68
544,229,38,68
541,226,38,68
538,228,38,68
530,225,38,68
527,222,38,68
524,219,38,68
521,221,38,68
512,217,38,68
506,216,38,68
498,213,38,68
495,215,38,68
492,212,38,68
484,209,38,68
481,211,38,68
478,213,38,68
465,210,38,68
462,212,38,68
459,209,38,68
456,211,38,68
448,208,38,68
445,205,38,68
442,202,38,68
439,199,38,68
436,196,38,68
433,193,38,68
430,190,38,68
427,187,38,68
424,184,38,68
421,181,38,68
396,191,38,68
390,185,38,68
387,187,38,68
384,189,38,68
376,186,38,68
368,183,38,68
365,185,38,68
357,182,38,68
354,179,38,68
351,181,38,68
348,183,38,68
340,185,38,68
337,182,38,68
334,184,38,68
326,181,38,68
323,183,38,68
315,180,38,68
312,177,38,68
309,179,38,68
306,181,38,68
303,178,38,68
290,180,38,68
287,182,38,68
284,179,38,68
276,181,38,68
273,183,38,68
270,180,38,68
262,177,38,68
259,174,38,68
256,176,38,68
253,178,38,68
250,175,38,68
242,172,38,68
239,174,38,68
236,171,38,68
233,168,38,68
230,170,38,68
227,172,38,68
224,169,38,68
221,171,38,68
218,173,38,68
210,170,38,68
207,167,38,68
204,169,38,68
201,166,38,68
198,163,38,68
195,160,38,68
192,162,38,68
189,164,38,68
186,166,38,68
183,163,38,68
180,165,38,68
177,162,38,68
169,164,38,68
166,161,38,68
163,163,38,68
160,165,38,68
157,162,38,68
154,164,38,68
151,161,38,68
148,158,38,68
145,160,38,68
142,162,38,68
139,159,38,68
136,156,38,68
133,158,38,68
125,160,38,68
122,157,38,68
119,159,38,68
116,156,38,68
113,158,38,68
105,160,38,68
102,157,38,68
99,159,38,68
91,156,38,68
88,158,38,68
85,160,38,68
82,162,38,68
79,159,38,68
71,161,38,68
68,163,38,68
65,165,38,68
62,167,38,68
54,164,38,68
51,166,38,68
48,168,38,68
35,170,38,68
32,172,38,68
24,174,38,68
21,171,38,68
16,168,38,68
6,165,38,68
6,167,38,68
1,164,38,68
