775,238,27,47
786,259,27,47
767,235,27,47
768,231,27,47
764,237,27,47
765,238,27,47
766,239,27,47
762,240,27,47
763,241,27,47
764,242,27,47
765,243,27,47
761,244,27,47
762,245,27,47
763,251,27,47
764,247,27,47
770,253,27,47
771,254,27,47
772,255,27,47
773,256,27,47
769,257,27,47
770,258,27,47
771,259,27,47
772,265,27,47
773,266,27,47
764,267,27,47
770,268,27,47
766,269,27,47
767,270,27,47
763,271,27,47
764,272,27,47
765,278,27,47
766,279,27,47
762,280,27,47
763,281,27,47
759,282,27,47
760,288,27,47
761,289,27,47
757,290,27,47
753,291,27,47
754,297,27,47
750,293,27,47
746,299,27,47
732,295,27,47
723,296,27,47
724,302,27,47
710,298,27,47
701,299,27,47
710,303,27,47
716,299,27,47
717,300,27,47
718,301,27,47
729,297,27,47
725,298,27,47
731,299,27,47
722,300,27,47
723,301,27,47
729,297,27,47
725,298,27,47
716,299,27,47
722,300,27,47
703,296,27,47
704,297,27,47
695,298,27,47
691,299,27,47
667,290,27,47
673,291,27,47
659,282,27,47
660,288,27,47
661,289,27,47
657,285,27,47
653,286,27,47
654,282,27,47
650,283,27,47
656,279,27,47
657,275,27,47
658,271,27,47
659,272,27,47
660,273,27,47
661,269,27,47
657,270,27,47
658,266,27,47
649,267,27,47
650,263,27,47
641,264,27,47
642,265,27,47
638,266,27,47
624,262,27,47
620,263,27,47
611,264,27,47
602,265,27,47
588,261,27,47
584,257,27,47
580,263,27,47
576,259,27,47
572,265,27,47
568,261,27,47
569,267,27,47
565,263,27,47
566,269,27,47
567,270,27,47
563,271,27,47
564,272,27,47
565,273,27,47
571,279,27,47
562,275,27,47
568,281,27,47
574,287,27,47
565,283,27,47
561,284,27,47
557,285,27,47
553,286,27,47
549,287,27,47
540,298,27,47
531,294,27,47
522,295,27,47
513,296,27,47
509,297,27,47
505,298,27,47
491,289,27,47
477,270,27,47
488,286,27,47
479,287,27,47
485,283,27,47
486,279,27,47
482,280,27,47
478,276,27,47
484,272,27,47
485,273,27,47
486,274,27,47
487,270,27,47
483,271,27,47
479,272,27,47
485,268,27,47
476,269,27,47
477,265,27,47
473,266,27,47
469,267,27,47
475,263,27,47
471,264,27,47
457,265,27,47
463,266,27,47
459,262,27,47
450,263,27,47
441,259,27,47
437,260,27,47
428,261,27,47
404,267,27,47
405,268,27,47
401,269,27,47
402,270,27,47
403,271,27,47
404,267,27,47
405,268,27,47
401,269,27,47
402,270,27,47
398,271,27,47
404,267,27,47
400,268,27,47
401,269,27,47
402,270,27,47
403,266,27,47
404,267,27,47
405,268,27,47
416,259,27,47
402,270,27,47
403,271,27,47
404,267,27,47
420,258,27,47
406,269,27,47
427,260,27,47
428,261,27,47
424,257,27,47
425,258,27,47
421,259,27,47
427,260,27,47
428,261,27,47
424,257,27,47
420,258,27,47
426,259,27,47
427,260,27,47
428,261,27,47
424,257,27,47
430,258,27,47
426,259,27,47
407,260,27,47
428,261,27,47
424,257,27,47
425,258,27,47
426,259,27,47
427,260,27,47
428,261,27,47
429,262,27,47
420,258,27,47
426,259,27,47
427,260,27,47
428,256,27,47
429,257,27,47
430,258,27,47
406,269,27,47
407,270,27,47
