710,269,39,67
696,265,39,67
692,261,39,67
688,257,39,67
679,258,39,67
670,254,39,67
666,250,39,67
662,246,39,67
653,247,39,67
649,243,39,67
645,239,39,67
636,230,39,67
632,231,39,67
628,232,39,67
619,223,39,67
620,224,39,67
616,220,39,67
612,221,39,67
608,217,39,67
604,218,39,67
605,214,39,67
601,210,39,67
597,206,39,67
593,202,39,67
589,198,39,67
590,199,39,67
581,195,39,67
582,196,39,67
583,192,39,67
579,188,39,67
575,189,39,67
576,190,39,67
572,181,39,67
568,182,39,67
569,183,39,67
565,179,39,67
566,180,39,67
562,176,39,67
563,177,39,67
564,173,39,67
560,174,39,67
561,170,39,67
567,166,39,67
568,167,39,67
564,168,39,67
570,164,39,67
571,160,39,67
572,161,39,67
573,162,39,67
574,158,39,67
580,154,39,67
581,155,39,67
582,151,39,67
583,152,39,67
589,148,39,67
590,144,39,67
591,145,39,67
597,141,39,67
598,142,39,67
604,138,39,67
605,139,39,67
606,140,39,67
612,136,39,67
618,132,39,67
619,133,39,67
620,134,39,67
621,135,39,67
627,131,39,67
628,132,39,67
629,128,39,67
635,129,39,67
636,130,39,67
637,126,39,67
643,122,39,67
649,123,39,67
650,124,39,67
656,120,39,67
657,121,39,67
658,122,39,67
664,118,39,67
665,119,39,67
666,115,39,67
667,116,39,67
673,117,39,67
679,113,39,67
680,114,39,67
681,115,39,67
687,111,39,67
688,112,39,67
689,113,39,67
690,114,39,67
696,110,39,67
697,111,39,67
698,112,39,67
699,108,39,67
700,109,39,67
701,105,39,67
702,106,39,67
703,107,39,67
704,108,39,67
705,109,39,67
706,105,39,67
707,106,39,67
703,112,39,67
704,113,39,67
705,109,39,67
701,115,39,67
697,116,39,67
693,112,39,67
689,113,39,67
685,109,39,67
681,105,39,67
677,106,39,67
673,107,39,67
674,108,39,67
675,104,39,67
676,105,39,67
677,106,39,67
678,102,39,67
644,123,39,67
645,129,39,67
641,130,39,67
637,131,39,67
633,132,39,67
