726,284
723,281
715,278
707,280
699,277
691,269
688,266
680,268
672,265
669,262
666,259
658,256
655,258
642,255
634,252
631,249
623,246
620,248
617,240
614,242
611,239
598,241
590,238
588,236
575,233
572,235
569,232
561,229
553,226
550,228
542,225
534,227
526,219
518,221
515,218
507,215
504,212
501,214
498,211
490,208
482,210
479,207
476,204
473,206
470,203
467,200
469,197
466,199
463,196
455,198
452,195
449,192
446,189
443,191
445,188
442,185
439,187
441,184
438,181
435,183
437,180
434,177
436,179
438,176
440,173
442,170
444,167
441,169
443,166
445,163
447,160
449,162
451,164
458,156
460,158
462,155
464,157
466,154
468,151
470,148
472,150
479,147
481,144
483,146
490,143
492,145
514,147
516,144
498,141
500,143
507,140
509,137
511,134
538,141
520,133
522,135
549,137
526,134
533,131
535,133
537,135
539,132
546,129
568,136
575,133
557,125
559,127
586,129
588,126
590,123
592,125
594,122
596,124
598,121
605,123
607,120
609,122
611,119
613,116
615,118
617,115
619,117
621,114
623,116
625,113
627,115
629,112
616,109
633,111
635,108
637,105
639,107
641,109
643,106
630,103
632,105
629,102
636,99
633,101
635,103
637,100
639,97
641,99
643,96
645,98
672,110
674,107
661,104
673,96
660,93
662,90
659,92
661,89
663,91
665,93
662,90
664,92
666,94
668,91
670,93
672,90
669,92
671,94
673,91
670,93
672,90
669,92
671,89
673,86
670,88
672,90
674,87
671,89
673,91
675,88
677,90
679,87
676,89
673,86
675,88
672,90
674,87
671,89
673,91
670,88
672,85
669,87
671,89
668,91
665,88
667,90
664,92
661,89
658,91
660,88
657,90
659,87
656,89
658,91
660,88
