542.53,454.59,0,0
541.03,454.59,0,0
533.52,457.59,0,0
526.02,459.09,0,0
520.01,459.09,0,0
518.51,456.09,0,0
509.51,457.59,0,0
512.51,454.59,0,0
518.51,453.09,0,0
512.51,456.09,0,0
511.01,456.09,0,0
509.51,456.09,0,0
503.5,457.59,0,0
502,457.59,0,0
500.5,457.59,0,0
502,454.59,0,0
500.5,454.59,0,0
506.5,453.09,0,0
520.01,457.59,0,0
533.52,451.59,0,0
526.02,451.59,0,0
523.02,453.09,0,0
521.52,453.09,0,0
527.52,451.59,0,0
557.54,448.59,0,0
571.05,451.59,0,0
583.06,454.59,0,0
598.07,453.09,0,0
611.58,450.09,0,0
632.6,451.59,0,0
644.61,450.09,0,0
659.62,451.59,0,1.5011
679.13,451.59,0,0
698.65,448.59,0,1.5011
716.66,451.59,0,1.5011
734.68,450.09,0,0
749.69,448.59,0,0
761.7,442.58,0,0
779.71,442.58,0,0
793.22,441.08,0,0
797.72,439.58,0,0
802.23,436.58,0,0
805.23,433.57,0,0
805.23,426.07,0,0
818.74,427.57,0,0
818.74,426.07,0,0
815.74,421.57,0,0
815.74,420.06,0,0
817.24,412.56,0,0
809.73,414.06,0,0
809.73,408.06,0,0
808.23,408.06,0,0
808.23,399.05,0,0
808.23,397.55,0,0
815.74,400.55,0,0
817.24,391.54,0,0
815.74,391.54,0,0
812.73,390.04,0,0
815.74,387.04,0,0
814.23,385.54,3.0022,1.5011
817.24,379.53,0,0
809.73,381.03,0,0
806.73,376.53,0,0
805.23,376.53,0,0
808.23,372.03,0,0
803.73,367.52,0,0
800.72,367.52,0,0
797.72,366.02,0,0
797.72,358.52,0,0
796.22,358.52,0,0
794.72,358.52,0,0
793.22,358.52,0,0
791.72,355.52,0,0
793.22,354.01,0,0
794.72,352.51,0,0
793.22,352.51,0,0
791.72,352.51,0,0
790.22,352.51,0,0
788.72,352.51,0,0
793.22,349.51,0,0
791.72,349.51,0,0
790.22,349.51,0,0
788.72,349.51,0,0
790.22,346.51,0,0
799.22,351.01,0,0
797.72,348.01,0,0
794.72,349.51,0,0
793.22,349.51,0,0
794.72,348.01,0,0
793.22,348.01,0,0
800.72,348.01,0,0
796.22,351.01,0,0
797.72,349.51,0,0
796.22,349.51,0,0
794.72,349.51,0,0
793.22,349.51,0,0
791.72,349.51,0,0
790.22,349.51,0,0
794.72,346.51,0,0
793.22,346.51,0,0
799.22,346.51,0,0
797.72,346.51,0,0
796.22,346.51,0,0
794.72,346.51,0,0
793.22,346.51,0,0
791.72,346.51,0,0
793.22,345.01,0,0
787.21,346.51,0,0
787.21,346.51,1.5011,0
791.72,343.51,0,0
790.22,343.51,0,0
791.72,342.01,0,0
793.22,340.5,0,0
791.72,340.5,0,0
790.22,340.5,0,0
788.72,340.5,0,0
779.71,343.51,0,0
769.2,343.51,0,0
769.2,340.5,4.5034,1.5011
764.7,343.51,0,0
767.7,340.5,0,0
770.7,348.01,0,0
764.7,342.01,0,0
764.7,340.5,0,0
769.2,343.51,0,0
766.2,343.51,0,0
767.7,342.01,0,0
770.7,340.5,0,0
770.7,340.5,0,0
764.7,340.5,0,0
763.2,340.5,0,0
760.19,340.5,0,0
752.69,343.51,0,0
755.69,342.01,0,0
755.69,340.5,0,0
748.19,331.5,0,0
746.68,331.5,0,0
745.18,331.5,0,0
743.68,331.5,0,0
745.18,326.99,0,0
743.68,326.99,0,0
742.18,326.99,0,0
740.68,323.99,0,0
745.18,320.99,0,0
743.68,320.99,0,0
748.19,317.99,0,0
745.18,317.99,0,0
746.68,316.49,0,0
745.18,316.49,0,0
752.69,305.98,0,0
746.68,308.98,0,0
745.18,308.98,0,0
749.69,307.48,0,0
748.19,304.48,0,0
749.69,302.98,0,0
754.19,298.47,0,0
748.19,301.48,0,0
748.19,296.97,0,0
746.68,296.97,0,0
745.18,296.97,0,0
730.17,296.97,0,0
727.17,298.47,0,0
709.16,295.47,0,0
698.65,295.47,0,0
697.15,292.47,1.5011,0
691.14,293.97,0,0
674.63,295.47,0,0
668.63,296.97,0,0
664.12,289.47,0,0
662.62,289.47,0,0
661.12,289.47,0,0
659.62,289.47,0,0
658.12,284.96,0,0
656.62,284.96,0,0
653.61,283.46,0,0
653.61,280.46,0,0
652.11,280.46,0,0
650.61,280.46,0,0
649.11,280.46,0,0
650.61,278.96,0,0
649.11,271.45,0,0
646.11,269.95,0,0
644.61,269.95,0,0
652.11,266.95,0,1.5011
650.61,268.45,0,0
649.11,268.45,0,0
647.61,268.45,0,0
655.12,263.95,0,0
650.61,265.45,0,0
649.11,265.45,0,0
647.61,265.45,0,0
637.1,265.45,0,0
640.1,260.94,0,0
634.1,260.94,0,0
631.1,257.94,0,0
628.1,257.94,1.5011,0
622.09,260.94,0,0
610.08,259.44,0,0
599.57,262.45,0,0
602.58,259.44,0,0
592.07,263.95,0,0
590.57,262.45,0,0
586.06,263.95,0,0
575.56,263.95,0,0
574.06,263.95,0,0
