710,274
704,273
693,272
687,271
686,270
675,269
669,268
663,267
657,266
646,260
642,261
636,260
630,259
619,253
613,252
607,256
596,250
590,249
584,248
583,247
577,246
576,245
565,244
564,243
558,242
552,241
546,235
540,234
539,233
528,232
527,231
521,225
520,229
509,228
503,222
497,221
491,220
490,219
479,218
478,217
472,216
461,215
460,214
454,213
448,212
442,211
436,205
435,204
434,203
433,202
447,236
448,247
452,241
461,250
465,244
469,248
478,252
482,256
486,255
490,254
499,258
503,262
512,266
511,265
515,269
519,273
528,277
532,276
536,280
545,284
549,283
558,287
567,291
571,300
575,299
584,293
593,302
597,306
601,310
615,309
624,318
633,322
637,316
651,320
650,319
659,323
668,327
687,331
686,335
700,339
709,338
713,342
727,351
741,360
755,369
769,378
783,387
797,396
811,405
825,414
839,423
853,432
867,441
881,450
647,281
640,284
639,283
638,282
642,281
646,285
645,284
649,288
648,287
642,291
641,290
640,289
634,298
638,302
642,306
636,305
640,304
639,308
638,307
637,311
636,315
640,309
639,313
638,317
642,316
641,315
640,314
639,318
638,327
637,326
641,315
640,314
639,318
638,317
637,316
641,315
640,314
639,313
638,317
637,316
641,315
640,314
639,313
638,317
642,316
641,315
