854,278
848,282
847,281
841,280
840,284
839,283
838,287
837,286
836,285
835,289
834,288
833,287
832,286
831,290
830,289
829,288
828,287
827,291
826,290
820,294
816,295
810,294
809,293
803,292
792,296
791,295
785,299
779,298
773,302
767,301
761,300
750,299
744,303
738,302
739,303
737,301
736,305
735,304
734,303
738,302
732,301
736,300
735,299
734,303
733,302
727,301
721,300
715,304
704,303
698,302
692,306
681,305
670,304
664,303
663,302
662,301
661,300
660,299
654,298
653,297
652,296
651,295
650,294
649,293
653,292
647,291
651,290
645,289
649,293
648,292
647,291
646,290
645,289
644,288
643,287
642,286
646,285
645,284
644,283
643,287
642,286
636,285
635,284
634,283
633,282
637,281
636,280
640,274
639,273
638,272
632,276
636,270
635,269
634,268
628,267
632,266
631,265
600,259
589,258
583,262
577,261
566,260
560,259
554,258
553,262
552,261
551,265
550,264
549,268
558,267
562,271
561,270
565,269
569,273
573,272
577,276
576,275
580,279
584,278
583,277
587,281
581,285
585,284
589,283
583,282
587,286
586,290
590,289
584,288
588,292
582,291
581,295
580,294
579,293
578,297
577,296
576,295
575,299
574,298
578,297
577,301
576,300
575,299
574,303
578,302
577,301
576,300
570,299
569,298
563,302
557,306
586,285
585,289
564,298
583,287
582,291
586,290
590,289
559,303
558,302
587,291
586,290
585,294
594,293
598,292
597,291
596,295
595,294
594,293
558,302
557,301
556,300
555,304
559,303
558,302
557,301
556,300
555,304
559,303
588,292
592,291
556,300
590,289
554,298
553,302
552,306
551,305
545,304
544,308
548,307
547,311
541,310
540,314
534,313
533,312
527,316
551,280
575,304
554,293
553,302
552,286
551,305
545,294
569,298
538,307
537,306
536,310
535,309
549,298
528,312
527,311
536,320
525,334
529,303
533,322
537,326
551,305
550,304
544,298
543,307
542,301
541,300
540,304
544,298
543,302
542,301
541,300
545,304
544,298
543,302
542,301
546,300
545,299
544,303
543,302
542,301
546,300
545,299
544,303
543,302
542,301
541,300
545,304
544,303
543,302
542,301
541,305
540,294
544,303
543,302
547,301
546,300
545,299
544,298
548,302
542,301
506,285
505,284
499,293
523,282
547,301
541,285
545,294
544,298
543,297
542,296
546,300
540,304
539,298
548,297
552,301
556,300
555,289
569,303
553,292
577,306
556,290
555,289
554,293
558,292
557,296
551,295
550,294
549,298
573,307
552,301
551,305
550,304
549,303
543,302
542,301
546,305
545,304
544,308
543,312
537,306
531,310
535,314
534,313
533,312
527,316
526,325
525,324
524,328
523,327
522,331
526,325
525,329
519,328
523,332
522,336
496,365
500,354
519,358
543,367
527,351
526,350
525,344
499,373
523,357
527,356
526,355
525,349
499,358
505,359
523,362
497,376
491,355
485,359
469,358
498,372
497,371
496,375
495,369
494,358
493,357
492,356
491,355
495,374
494,368
493,372
497,371
496,375
495,374
494,373
463,372
462,366
466,365
465,364
494,373
468,362
467,361
466,365
465,364
464,363
463,367
467,366
466,365
465,364
464,368
463,367
467,366
466,365
465,364
464,368
468,367
467,366
466,365
465,364
464,368
468,367
467,366
466,365
465,364
464,363
468,362
467,366
466,365
465,364
469,363
468,362
467,366
466,365
465,364
464,363
468,367
467,366
466,365
465,364
464,363
468,362
467,361
466,365
465,364
464,363
468,362
467,361
466,360
465,364
464,363
