11,59
11,55
16,56
16,57
16,53
16,54
21,55
22,56
23,57
24,58
25,54
26,55
32,56
33,57
34,53
35,54
41,55
42,56
43,57
44,53
45,54
46,55
47,56
48,57
49,53
50,54
56,55
57,56
58,57
59,53
60,54
66,55
67,56
68,57
74,58
70,54
71,55
72,56
78,57
79,58
80,59
81,60
82,61
83,57
89,63
90,64
91,65
97,66
98,67
99,63
100,64
101,65
102,66
103,67
104,68
110,69
111,70
112,66
113,67
114,68
120,69
121,70
122,71
123,72
129,73
130,74
131,75
132,76
133,77
134,78
135,79
136,75
137,76
138,77
139,73
145,79
146,80
147,81
148,82
154,83
150,79
156,85
157,86
158,82
159,83
160,84
161,85
162,86
163,87
164,88
170,89
171,90
172,96
173,97
174,98
175,99
176,100
182,101
183,102
184,103
185,104
186,105
187,106
188,107
189,108
190,109
191,110
192,111
193,112
194,113
195,114
201,120
202,121
203,122
204,123
205,119
201,125
202,126
208,127
209,128
210,129
211,130
212,131
213,132
214,133
215,134
221,140
222,136
223,142
224,143
225,144
226,145
227,146
228,147
229,148
230,149
231,150
232,151
233,152
234,153
240,164
241,160
242,161
243,162
239,163
240,164
241,165
242,171
243,172
244,173
245,174
246,175
247,176
248,177
249,183
250,184
251,185
252,186
253,187
254,188
255,189
256,195
257,201
258,197
259,203
260,204
256,205
257,206
258,207
259,208
260,214
261,215
262,216
263,217
264,223
265,224
266,225
267,226
268,232
264,233
265,234
266,235
267,236
268,242
269,243
270,244
271,250
272,251
273,247
274,253
275,254
271,255
277,256
273,262
274,263
275,264
276,265
277,271
278,272
279,273
280,274
281,275
282,281
283,282
284,283
285,284
281,285
282,291
283,292
284,298
285,299
286,300
287,301
288,302
289,303
290,309
291,310
292,316
293,317
294,318
295,319
296,320
297,326
298,327
299,328
295,334
296,335
297,336
298,337
299,338
300,344
301,345
302,346
308,347
309,353
310,354
306,360
307,361
308,362
309,363
310,369
311,370
312,371
313,377
314,378
310,379
311,380
312,386
313,387
314,388
