473,16
470,21
472,23
469,25
471,22
468,24
465,26
462,28
464,30
461,27
463,29
460,31
457,33
459,35
456,37
458,34
455,36
457,38
454,40
451,42
448,44
450,41
447,43
444,45
441,52
443,49
440,51
437,53
439,55
441,57
438,54
435,56
437,58
434,60
436,57
428,64
430,66
427,68
424,65
426,72
423,69
420,76
422,73
419,80
421,77
418,79
415,81
417,83
414,85
411,87
413,84
410,86
407,88
409,90
406,92
403,89
405,96
402,98
399,100
401,102
398,104
395,106
397,108
394,110
391,112
393,114
390,111
387,113
389,115
386,117
383,119
385,121
382,123
379,125
381,127
378,129
375,131
377,133
374,135
371,137
373,139
370,141
367,143
369,145
366,147
363,149
365,151
362,153
364,155
361,157
363,159
360,156
362,163
359,160
356,162
353,169
355,166
352,168
354,170
351,172
348,179
350,176
347,178
349,180
346,182
343,184
345,186
342,188
339,190
341,192
338,194
340,196
337,198
334,200
336,202
333,204
335,211
332,208
329,210
331,212
328,214
330,216
327,218
329,220
326,222
328,224
325,226
327,233
324,235
326,237
323,239
325,241
322,243
319,245
321,247
323,249
320,251
317,253
319,255
316,257
318,259
315,261
317,263
314,265
316,267
313,269
315,276
312,273
314,280
311,282
313,284
310,286
312,288
309,290
311,292
308,294
310,296
307,298
309,305
306,307
308,309
305,311
307,313
309,315
306,317
308,319
305,321
307,328
304,330
301,332
303,334
305,336
302,338
304,340
306,342
303,344
305,346
307,348
309,350
301,362
303,364
300,361
302,363
299,370
301,372
303,374
300,376
302,378
299,380
301,387
298,389
300,391
302,393
299,395
301,397
298,399
300,406
297,408
299,410
301,412
303,414
300,416
302,418
304,420
306,422
303,424
