354,356
353,355
352,354
346,358
340,357
339,361
333,365
327,369
331,368
332,374
340,372
339,376
348,380
362,374
376,378
390,382
409,386
423,385
442,384
461,388
480,387
504,376
515,387
529,386
548,385
572,379
576,388
590,392
609,371
575,377
583,375
613,375
607,374
583,375
607,374
583,375
607,374
606,373
610,372
609,376
608,375
582,379
581,378
575,377
584,381
608,375
607,374
606,373
610,377
584,381
583,380
582,379
581,378
580,377
584,381
583,380
607,374
611,373
605,377
609,376
583,380
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
606,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
606,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
606,373
610,377
609,376
608,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
577,379
581,378
580,377
579,376
578,375
577,379
581,378
605,377
609,376
608,375
607,374
611,378
610,377
609,376
608,375
607,374
581,378
580,377
579,376
578,375
577,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
577,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
584,376
608,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
605,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
606,378
610,377
609,376
608,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
577,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
603,375
607,374
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
578,375
582,379
581,378
605,377
609,376
608,375
607,374
581,378
580,377
579,376
578,375
582,379
581,378
580,377
579,376
573,375
552,379
551,378
550,377
524,376
523,380
527,379
526,378
525,377
524,381
523,380
527,379
526,378
525,382
524,381
548,380
552,379
551,378
550,377
524,381
523,380
527,379
551,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
548,380
552,379
526,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
553,380
527,379
551,378
550,377
549,376
553,380
552,379
526,378
525,382
549,376
523,380
522,379
526,378
520,377
524,381
523,380
522,379
526,378
550,377
549,376
523,380
522,379
526,378
550,377
549,376
523,380
522,379
521,378
545,377
549,376
553,380
552,379
551,378
550,377
549,376
553,380
552,379
551,378
550,377
549,376
548,375
552,379
551,378
550,377
524,381
