249,218
260,219
271,215
272,216
278,217
284,213
285,214
291,215
302,211
308,207
315,209
321,205
327,201
328,202
339,203
340,199
346,195
347,196
353,197
359,193
360,194
361,190
362,186
363,187
364,188
365,184
366,185
372,186
373,182
369,183
375,179
381,180
382,181
378,177
379,178
385,174
386,175
387,176
393,177
395,179
372,166
370,169
371,165
372,166
373,167
369,168
370,169
371,170
367,166
368,167
369,168
365,164
366,170
367,171
368,167
369,173
385,169
371,165
367,166
358,157
369,173
375,179
366,175
372,176
373,177
369,178
370,179
371,180
372,176
368,172
364,173
365,174
371,175
372,176
368,172
364,173
360,174
361,170
362,171
363,172
364,173
365,174
366,170
367,171
368,172
369,168
370,169
376,170
377,176
378,172
374,173
375,169
381,175
382,171
383,172
384,173
380,169
381,170
372,171
368,167
369,168
370,169
371,170
372,171
373,167
374,168
375,164
371,165
367,166
363,167
364,168
360,169
361,170
362,171
363,172
364,173
365,174
366,175
367,171
368,172
369,173
370,174
371,170
372,171
373,172
374,173
375,174
376,175
377,171
373,172
374,178
375,174
371,175
372,176
373,177
374,178
375,174
381,175
377,176
378,177
379,178
380,174
381,180
377,176
378,182
379,178
380,174
381,185
387,191
388,187
389,193
390,194
391,195
397,191
388,187
389,188
365,169
356,170
352,171
343,187
334,178
330,184
331,180
322,181
308,182
304,178
295,184
286,185
283,162
274,173
265,169
257,161
253,157
239,183
230,184
231,160
218,172
214,168
210,164
196,155
192,156
188,162
179,153
175,164
166,165
157,156
153,152
139,153
135,154
136,150
127,171
123,162
114,148
110,149
101,165
97,146
93,147
84,168
80,164
71,145
