16,291
16,286
16,291
21,286
21,286
21,286
21,286
21,286
21,286
21,286
21,286
21,286
21,286
26,281
31,291
41,291
41,291
41,291
41,291
41,296
41,291
21,286
16,286
16,286
11,286
16,286
11,286
16,286
11,286
11,286
11,286
11,286
11,286
11,286
11,286
11,286
21,286
16,286
11,286
11,286
11,286
11,286
11,286
21,286
11,286
11,286
11,286
11,286
11,286
11,286
36,296
16,286
11,286
11,286
11,286
21,291
11,286
11,286
11,286
21,286
11,291
11,286
11,286
16,286
16,286
16,286
16,286
16,286
21,291
21,286
21,286
21,286
11,286
21,286
21,286
16,286
16,286
16,286
16,291
11,291
16,286
11,286
21,286
11,286
11,286
11,286
21,286
21,286
16,286
16,286
21,286
11,286
1,291
11,291
11,286
11,291
16,291
21,286
11,286
11,286
11,286
16,286
21,286
11,286
16,286
21,291
16,286
21,286
21,286
21,286
11,286
31,296
11,286
11,286
11,286
11,286
36,296
41,296
36,296
16,286
11,286
16,286
11,286
11,286
16,286
36,296
41,296
21,291
11,286
21,286
21,286
16,286
31,296
11,291
11,286
36,296
16,286
11,286
21,291
16,286
11,286
16,286
11,286
16,286
11,286
11,286
11,286
11,286
36,296
16,286
11,286
36,296
16,286
11,291
11,286
11,286
11,286
11,291
11,286
21,286
11,286
16,286
11,286
21,286
36,296
41,296
41,296
41,296
21,286
11,286
16,286
11,286
11,286
16,286
21,286
11,286
21,286
21,286
16,286
11,286
1,291
1,291
36,296
16,286
11,286
16,286
11,291
16,286
11,286
11,291
11,291
11,286
21,286
36,296
16,286
11,286
11,286
11,286
16,286
16,286
