754,379
759,384
769,359
779,359
784,389
794,359
799,364
804,364
814,369
819,369
824,369
834,374
839,374
844,379
849,379
859,379
864,384
869,384
874,389
879,389
884,384
889,384
894,379
897,392
897,392
897,392
902,392
907,392
912,392
927,412
932,407
927,382
927,382
927,387
937,407
937,407
932,372
937,397
937,397
927,387
927,387
927,387
932,387
927,387
927,387
927,387
922,387
917,362
922,387
917,382
917,382
917,362
917,362
917,382
922,362
917,377
917,372
907,402
907,392
902,362
887,392
882,392
882,392
877,372
877,377
872,397
857,402
852,402
852,407
847,382
852,382
847,387
852,387
852,392
852,397
852,397
852,397
852,407
857,402
857,407
857,422
862,447
857,422
857,417
852,422
852,422
847,432
852,432
852,432
852,442
847,442
852,447
852,447
857,452
852,452
852,462
857,467
857,467
857,477
857,472
857,482
857,482
862,492
862,497
857,497
857,502
862,507
862,512
857,512
862,517
862,522
867,522
867,532
872,532
877,542
882,547
887,547
892,562
892,557
