497,154,34,51
496,158,34,51
490,157,34,51
489,161,34,51
488,160,34,51
482,164,34,51
481,163,34,51
475,162,34,51
474,161,34,51
468,165,34,51
462,164,34,51
461,168,34,51
450,167,34,51
449,171,34,51
443,170,34,51
437,169,34,51
431,173,34,51
427,169,34,51
423,165,34,51
363,200,34,51
365,212,34,51
369,206,34,51
368,190,34,51
387,174,34,51
386,173,34,51
385,172,34,51
389,176,34,51
378,195,34,51
377,194,34,51
376,193,34,51
380,187,34,51
384,186,34,51
388,190,34,51
387,189,34,51
371,168,34,51
390,187,34,51
389,186,34,51
388,190,34,51
372,179,34,51
371,168,34,51
375,177,34,51
374,176,34,51
378,175,34,51
377,174,34,51
376,173,34,51
375,177,34,51
374,176,34,51
373,180,34,51
372,179,34,51
371,178,34,51
370,182,34,51
369,186,34,51
368,180,34,51
367,179,34,51
371,178,34,51
370,182,34,51
379,171,34,51
378,170,34,51
372,179,34,51
361,158,34,51
355,157,34,51
349,166,34,51
368,175,34,51
367,184,34,51
371,183,34,51
370,182,34,51
369,186,34,51
373,190,34,51
372,184,34,51
371,178,34,51
370,182,34,51
369,186,34,51
368,185,34,51
367,184,34,51
366,183,34,51
370,182,34,51
369,186,34,51
368,180,34,51
367,179,34,51
366,183,34,51
370,187,34,51
369,181,34,51
368,180,34,51
372,179,34,51
371,178,34,51
370,182,34,51
369,181,34,51
373,180,34,51
377,179,34,51
376,178,34,51
375,182,34,51
379,181,34,51
383,180,34,51
382,179,34,51
386,178,34,51
385,182,34,51
379,181,34,51
378,180,34,51
377,179,34,51
376,178,34,51
350,202,34,51
359,201,34,51
368,200,34,51
372,204,34,51
386,208,34,51
390,202,34,51
374,176,34,51
373,180,34,51
372,179,34,51
366,173,34,51
365,177,34,51
364,176,34,51
368,180,34,51
367,179,34,51
366,183,34,51
365,182,34,51
369,186,34,51
368,185,34,51
367,184,34,51
371,188,34,51
370,182,34,51
374,181,34,51
373,185,34,51
377,184,34,51
376,183,34,51
375,182,34,51
379,181,34,51
378,180,34,51
377,184,34,51
376,183,34,51
375,182,34,51
374,181,34,51
373,185,34,51
372,189,34,51
376,188,34,51
375,187,34,51
379,186,34,51
383,185,34,51
382,184,34,51
381,188,34,51
380,187,34,51
379,191,34,51
378,190,34,51
382,189,34,51
381,193,34,51
380,192,34,51
384,186,34,51
383,195,34,51
387,199,34,51
386,198,34,51
390,197,34,51
389,206,34,51
393,200,34,51
392,199,34,51
393,200,34,51
391,188,34,51
381,188,34,51
370,187,34,51
366,188,34,51
350,187,34,51
344,186,34,51
338,185,34,51
332,184,34,51
331,183,34,51
315,182,34,51
309,181,34,51
303,180,34,51
292,179,34,51
286,178,34,51
280,177,34,51
269,176,34,51
263,180,34,51
257,179,34,51
246,178,34,51
240,177,34,51
234,176,34,51
223,175,34,51
217,174,34,51
211,173,34,51
200,172,34,51
194,171,34,51
188,175,34,51
182,169,34,51
176,173,34,51
170,172,34,51
159,171,34,51
153,170,34,51
142,169,34,51
141,168,34,51
135,167,34,51
134,166,34,51
123,165,34,51
117,164,34,51
111,163,34,51
105,167,34,51
99,166,34,51
93,165,34,51
87,164,34,51
81,163,34,51
80,162,34,51
69,161,34,51
68,160,34,51
62,159,34,51
56,158,34,51
50,157,34,51
49,156,34,51
38,155,34,51
37,159,34,51
31,158,34,51
25,152,34,51
21,151,34,51
16,155,34,51
11,154,34,51
6,153,34,51
1,152,34,51
1,156,34,51
1,155,34,51
1,154,34,51
1,153,34,51
1,152,34,51
1,151,34,51
1,150,34,51
76,176,34,51
70,180,34,51
64,174,34,51
58,173,34,51
57,177,34,51
51,181,34,51
45,175,34,51
44,174,34,51
38,173,34,51
37,172,34,51
36,171,34,51
35,170,34,51
34,169,34,51
33,168,34,51
37,172,34,51
36,171,34,51
35,170,34,51
34,169,34,51
33,168,34,51
37,172,34,51
31,166,34,51
35,170,34,51
34,164,34,51
38,163,34,51
37,172,34,51
36,171,34,51
35,165,34,51
34,164,34,51
33,168,34,51
37,172,34,51
36,171,34,51
35,170,34,51
34,164,34,51
33,168,34,51
37,167,34,51
36,166,34,51
35,165,34,51
34,169,34,51
33,168,34,51
32,167,34,51
36,171,34,51
35,170,34,51
34,169,34,51
33,168,34,51
32,167,34,51
31,171,34,51
30,170,34,51
29,174,34,51
28,168,34,51
27,167,34,51
21,166,34,51
21,165,34,51
16,169,34,51
16,183,34,51
11,162,34,51
6,181,34,51
1,165,34,51
1,164,34,51
1,163,34,51
1,162,34,51
1,161,34,51
1,160,34,51
1,159,34,51
1,158,34,51
1,157,34,51
1,156,34,51
1,155,34,51
1,154,34,51
66,29,34,51
65,28,34,51
69,27,34,51
68,26,34,51
67,26,34,51
66,26,34,51
70,26,34,51
69,26,34,51
