798,267
801,270
799,273
802,271
800,274
798,277
801,280
799,278
797,286
800,284
798,287
801,285
799,293
802,291
800,294
798,297
796,300
794,298
792,306
795,304
788,307
786,310
784,313
782,311
775,319
773,317
766,320
759,323
752,326
745,324
738,327
726,330
719,333
712,336
705,339
698,342
691,345
660,404
663,447
671,445
668,447
671,445
669,448
667,446
670,444
668,447
671,445
669,448
667,446
670,444
668,447
671,445
669,448
667,446
670,444
668,447
671,445
669,448
672,446
675,449
667,411
663,412
663,412
567,381
560,394
552,381
545,384
537,381
530,384
527,381
520,379
508,382
501,380
499,378
492,381
485,384
483,382
481,385
484,383
482,381
485,379
483,382
481,385
484,383
482,381
480,384
483,382
481,385
484,383
482,381
480,384
483,382
481,385
484,383
482,381
480,384
483,382
481,385
479,383
477,381
475,384
473,382
471,380
474,383
472,381
475,379
473,382
476,385
479,383
482,381
480,379
483,382
481,380
479,383
477,381
480,379
478,382
481,380
479,383
482,381
480,379
478,382
481,380
479,383
482,381
480,379
483,377
481,380
479,383
482,381
480,379
478,377
476,380
479,383
482,381
480,379
478,382
481,380
479,383
482,381
480,379
483,382
481,380
479,383
482,381
480,379
478,382
481,380
479,383
482,381
480,379
478,387
481,380
479,383
482,381
480,379
478,392
481,385
479,388
482,381
480,379
483,382
481,385
479,383
482,381
480,379
483,382
481,380
479,383
482,381
480,379
483,382
481,380
479,378
482,381
480,379
483,382
481,380
479,383
482,381
480,379
483,382
481,380
479,383
482,381
480,379
478,392
481,385
479,383
482,381
480,384
478,382
481,385
479,383
482,381
480,379
478,382
481,380
479,383
482,381
475,379
483,382
481,380
479,383
482,381
480,384
483,382
486,385
484,383
487,381
485,389
478,392
476,390
474,393
477,391
475,389
478,392
476,390
479,388
477,386
475,389
478,387
476,385
474,388
477,386
475,389
473,382
476,390
474,383
477,386
475,389
478,392
476,385
474,383
477,391
475,389
478,392
476,385
474,388
477,386
475,389
478,387
476,390
474,383
477,391
475,389
478,387
476,390
474,388
477,386
475,384
478,387
476,385
474,388
477,391
475,389
478,387
476,390
474,383
477,386
475,389
473,382
476,385
474,388
477,386
475,389
473,387
471,385
474,383
472,386
475,389
473,387
471,385
474,383
472,381
475,379
473,382
471,380
474,383
472,381
475,384
473,382
476,380
474,383
472,381
475,389
473,382
471,380
474,383
472,381
470,379
473,382
471,380
474,388
472,381
470,379
473,382
471,380
474,393
472,391
470,389
498,387
500,384
468,387
471,385
469,383
472,381
475,379
473,382
471,380
474,383
472,381
475,389
473,382
471,380
474,383
472,381
475,384
473,382
471,380
474,383
472,381
470,379
468,382
461,385
449,383
442,386
435,384
428,387
406,390
404,378
392,401
380,399
373,382
366,400
359,398
362,381
355,394
358,382
356,395
354,383
357,381
355,394
353,392
356,395
354,383
357,396
350,384
353,387
351,385
354,383
352,386
355,384
353,387
356,395
354,383
357,386
355,384
353,382
356,385
354,383
352,391
355,384
353,382
356,395
354,388
352,391
355,394
353,392
356,385
354,393
352,396
355,394
353,392
356,395
354,393
357,396
355,394
353,397
356,395
354,393
357,396
355,394
353,392
356,395
354,398
357,396
355,384
353,392
356,395
354,393
357,396
355,394
353,382
356,395
354,383
352,381
355,384
353,382
356,395
