538,455
533,455
528,455
523,455
518,455
513,455
513,455
513,455
513,455
513,455
508,455
508,455
508,455
508,455
508,455
513,455
518,455
518,455
523,455
523,455
523,455
523,450
528,455
543,450
558,450
573,450
583,450
598,455
618,455
633,450
653,450
668,450
688,455
708,450
723,450
743,450
753,445
768,445
778,445
788,440
793,440
798,435
803,435
808,430
808,425
808,425
808,420
808,415
808,415
808,410
803,405
803,400
793,390
791,383
791,383
786,378
811,388
786,373
786,368
811,383
786,363
786,363
786,363
786,363
786,358
791,358
786,358
786,353
786,353
786,353
786,348
786,353
791,348
791,343
791,343
791,343
791,343
791,343
791,343
791,343
791,343
791,343
791,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
796,343
791,343
796,343
791,343
791,343
786,343
791,343
791,343
786,338
786,338
786,338
791,338
791,338
791,343
791,343
786,338
786,343
781,343
771,338
771,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
766,338
761,338
761,338
791,333
791,328
786,328
751,333
781,323
746,328
746,328
741,323
741,323
741,323
736,323
741,318
741,318
741,318
741,313
741,313
746,308
746,308
741,298
741,303
746,303
751,298
751,298
746,298
746,293
746,293
746,293
736,288
726,288
721,288
711,288
701,283
691,288
681,283
651,283
651,278
651,278
646,278
646,278
646,278
646,273
646,273
641,268
646,273
646,268
646,268
641,263
641,263
641,263
641,263
636,258
631,258
631,258
646,258
646,258
646,258
646,253
646,258
641,253
636,253
636,248
631,278
631,283
626,283
624,281
624,281
622,279
592,249
585,247
580,247
570,252
565,252
565,267
565,272
565,272
550,257
545,257
545,257
545,262
550,257
545,267
550,262
550,267
550,267
550,267
550,267
550,267
550,272
550,267
565,292
560,292
550,292
550,282
535,292
550,277
545,282
540,282
540,282
545,282
540,287
535,287
525,287
520,287
515,287
505,287
470,287
470,282
465,282
470,282
465,282
465,277
465,277
465,272
470,272
470,272
470,267
465,267
470,267
470,267
465,267
465,267
465,262
465,262
475,262
470,257
480,257
480,257
480,257
475,252
475,252
475,252
475,252
475,252
470,247
465,247
465,247
465,247
455,247
450,247
445,247
435,247
425,252
420,252
410,252
405,247
400,252
390,252
390,252
390,252
385,252
385,252
385,267
385,272
385,272
350,242
350,237
345,237
345,237
345,237
350,227
345,237
345,237
345,237
345,242
350,232
345,242
345,242
350,237
350,237
350,237
350,237
350,237
350,237
350,242
350,237
350,242
350,242
350,247
350,247
350,247
350,247
355,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
350,247
