636,241,41,56
633,243,41,56
615,240,41,56
607,242,41,56
599,244,41,56
586,241,41,56
578,238,41,56
570,240,41,56
562,242,41,56
544,239,41,56
536,236,41,56
528,238,41,56
510,240,41,56
502,237,41,56
494,234,41,56
486,236,41,56
468,238,41,56
460,235,41,56
452,232,41,56
439,229,41,56
431,231,41,56
428,228,41,56
425,225,41,56
403,238,41,56
402,237,41,56
404,239,41,56
401,241,41,56
398,238,41,56
375,215,41,56
373,203,41,56
372,202,41,56
372,202,41,56
374,209,41,56
376,211,41,56
383,213,41,56
385,200,41,56
387,202,41,56
389,199,41,56
366,176,41,56
368,183,41,56
370,185,41,56
372,182,41,56
374,184,41,56
371,181,41,56
373,183,41,56
370,185,41,56
367,182,41,56
369,184,41,56
366,181,41,56
368,188,41,56
365,185,41,56
367,187,41,56
364,179,41,56
366,181,41,56
368,183,41,56
370,185,41,56
382,167,41,56
374,169,41,56
371,191,41,56
358,173,41,56
350,170,41,56
342,177,41,56
339,174,41,56
326,166,41,56
323,168,41,56
315,175,41,56
307,172,41,56
299,164,41,56
296,166,41,56
288,173,41,56
280,180,41,56
272,172,41,56
269,174,41,56
266,171,41,56
258,173,41,56
255,175,41,56
252,177,41,56
254,179,41,56
251,176,41,56
253,178,41,56
255,180,41,56
257,182,41,56
259,184,41,56
261,181,41,56
268,178,41,56
270,185,41,56
272,187,41,56
279,189,41,56
281,191,41,56
288,193,41,56
290,195,41,56
297,192,41,56
299,199,41,56
306,196,41,56
308,198,41,56
320,200,41,56
322,202,41,56
329,204,41,56
336,196,41,56
343,203,41,56
345,205,41,56
352,202,41,56
364,209,41,56
371,211,41,56
383,208,41,56
390,205,41,56
372,182,41,56
369,179,41,56
366,181,41,56
368,183,41,56
365,180,41,56
362,182,41,56
364,184,41,56
361,181,41,56
363,188,41,56
365,185,41,56
367,187,41,56
364,189,41,56
366,186,41,56
368,188,41,56
370,190,41,56
372,192,41,56
369,189,41,56
371,186,41,56
373,188,41,56
375,185,41,56
377,187,41,56
374,189,41,56
376,186,41,56
373,188,41,56
375,190,41,56
372,192,41,56
374,189,41,56
371,186,41,56
373,188,41,56
375,190,41,56
377,192,41,56
379,189,41,56
381,191,41,56
378,193,41,56
380,190,41,56
377,192,41,56
379,194,41,56
376,196,41,56
378,198,41,56
375,195,41,56
